Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
The Hindu,2026_03_01_05,The Centre and the margins,https://www.thehindu.com/infographics/2026-02-18/lok-sabha-majority-hindi-heartland-delimitation-analysis-indian-politics/index.html,The Hindu,https://www.thehindu.com,2026_02_18_00
The Hindu,2026_03_01_05,Life beneath the ocean,https://www.thehindu.com/infographics/2026-01-27/life-in-submarine/index.html,The Hindu,https://www.thehindu.com,2026_02_06_00
The Hindu,2026_03_01_05,Test your Budget intuition,https://www.thehindu.com/infographics/2026-02-01/budget-interactive/index.html,The Hindu,https://www.thehindu.com,2026_02_01_00
The Hindu,2026_03_01_05,Interactive | The Gaganyaan Story,https://www.thehindu.com/infographics/2025-12-10/gaganyaan-india-isro-space-mission/index.html,The Hindu,https://www.thehindu.com,2025_12_10_00
The Hindu,2026_03_01_05,Bihar Assembly election results | Analysing vote share,https://www.thehindu.com/infographics/2025-11-16/bihar-assembly-election-results-2025/index.html?year=2025,The Hindu,https://www.thehindu.com,2025_11_17_00
The Hindu,2026_03_01_05,Understanding Bihar's political map,https://www.thehindu.com/infographics/2025-11-11/understanding-bihars-political-map-2025-elections/index.html,The Hindu,https://www.thehindu.com,2025_11_11_00
The Hindu,2026_03_01_05,The great Indian evacuation,https://www.thehindu.com/infographics/2025-10-27/the-great-evacuation-1990/index.html,The Hindu,https://www.thehindu.com,2025_10_27_00
The Hindu,2026_03_01_05,Israel’s war on Gaza | Life and Death,https://www.thehindu.com/infographics/2025-09-15/israel-palestine-gaza-war/index.html,The Hindu,https://www.thehindu.com,2025_09_15_00
The Hindu,2026_03_01_05,"Bihar’s deleted voters: by age, reason and gender",https://www.thehindu.com/infographics/2025-09-01/bihar-voter-rolls-deleted-voters-interactive-elections-sir/index.html,The Hindu,https://www.thehindu.com,2025_09_01_00
The Hindu,2026_03_01_05,"		
									Kallakurichi hooch tragedy | Visual story
									        ",https://www.thehindu.com/infographics/2024-09-13/kallakurichi-hooch-tragedy/index.html,The Hindu,https://www.thehindu.com,2024_09_14_00
