Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
SCMP Graphics,2024_10_24_05,Tracking the polls in the 2024 US race,https://multimedia.scmp.com/infographics/news/world/article/3282465/2024-electoral-polls/,SCMP,https://www.scmp.com,2024_10_16_00
SCMP Graphics,2024_10_24_05,Rise of Asian-American voters in US elections — a visual explainer,https://multimedia.scmp.com/infographics/news/world/article/3280814/aapi-voter-survey-2024/,SCMP,https://www.scmp.com,2024_10_03_00
SCMP Graphics,2024_10_24_05,In memory of Dennis Wong (1971-2024) Award-winning Post infographics designer,https://multimedia.scmp.com/infographics/news/hong-kong/article/3280167/dennisstory/?nid=3280167&timestamp=1727673196&action=preview&uuid=147d5aba-8ece-4dc5-8bd5-5fe67ece355d&token=2c831da8e586733080903cd0cb2adeb5618a63381613760f250c0e4d87fb4460,SCMP,https://www.scmp.com,2024_09_30_00
SCMP Graphics,2024_10_24_05,What are Hong Kong’s baby panda twins up to? Track their growth and daily activities,https://multimedia.scmp.com/infographics/news/hong-kong/article/3275641/panda-tracker/,SCMP,https://www.scmp.com,2024_08_23_00
SCMP Graphics,2024_10_24_05,Meet the 35 Hong Kong athletes heading to Paris,https://multimedia.scmp.com/infographics/sport/article/3271976/hongkong-athletes-olympics-2024/index.html,SCMP,https://www.scmp.com,2024_07_27_00
SCMP Graphics,2024_10_24_05,Paris Olympics: a visual guide to the historic opening ceremony on the Seine River,https://multimedia.scmp.com/infographics/sport/article/3271702/paris-2024-openning-ceremony/index.html,SCMP,https://www.scmp.com,2024_07_26_00
SCMP Graphics,2024_10_24_05,Games of two eras: The Parisian Olympics 100 years later,https://multimedia.scmp.com/infographics/sport/article/3270445/olympics-games-2024/,SCMP,https://www.scmp.com,2024_07_19_00
SCMP Graphics,2024_10_24_05,Lives in limbo. Struggles of asylum seekers in Hong Kong,https://multimedia.scmp.com/infographics/news/hong-kong/article/3267178/asylum-seekers/,SCMP,https://www.scmp.com,2024_06_21_00
SCMP Graphics,2024_10_24_05,Havoc in the sky: when in-flight turbulence is more than a few bumps,https://multimedia.scmp.com/infographics/news/world/article/3264547/turbulences-infographic/index.html,SCMP,https://www.scmp.com,2024_05_31_00
SCMP Graphics,2024_10_24_05,Hong Kong 47: who are the activists convicted and cleared in pivotal national security trial?,https://multimedia.scmp.com/infographics/news/hong-kong/article/3264504/hkdemocrats-trial/index.html,SCMP,https://www.scmp.com,2024_05_30_00
